movieId,movieName,nbMentions,year
124500,American Ninja 2: The Confrontation,1,1987
124520,Mr. Right,3,2015
124522,Sherlock Jr.,1,1924
124540,The Mommy Returns,1,2012
124545,10 Cloverfield Lane,39,2016
124582,Godspell,2,1973
124601,Coco ,4,
124662,The High and the Mighty,2,1954
124708,Dazed and Confused,29,1993
124717,Rare Exports: A Christmas Tale,1,2010
124725,One Day,2,2010
124741,Area 51,4,2015
124745,Blue Moon Rising,1,2010
124771,48 Hrs.,17,1982
124779,The Tommyknockers ,3,
124780,Red Heat,2,1988
124787,Up in Smoke,6,1978
124797,Bad Lieutenant,1,
124805,The Constitution,1,2016
124830,Love at First Child,1,2015
124848,No Country for Old Men,61,2007
124850,The Chumscrubber,1,2005
124856,M. Butterfly,1,1993
124890,Kick-Ass 2,4,2013
124891,Black Belt,1,2007
124895,Dirty Love,1,2005
124903,Moneyball,10,2011
124908,The Musical Comedy Murders of 1940,1,
124957,The China Syndrome,1,1979
124964,Forever Strong,1,2008
125014,Act of Valor,6,2012
125036,Grindhouse,10,2007
125063,Jamesy Boy,3,2014
125099,The Perfect Holiday,1,2007
125118,2001: A Space Odyssey,47,1968
125120,Nobody Gets Out Alive,3,2012
125156,Scary Movie 3,7,2003
125192,Gangster,2,2006
125213,Rounders,5,1998
125235,Lone Survivor,21,2013
125258,World Trade Center,2,2006
125262,CHiPs ,6,
125265,Angry Bird ,2,
125280,Mr. Deeds,41,2002
125284,Garden State,6,2004
125312,Catch That Kid,1,2004
125332,Sleeper,3,1973
125369,Rugrats Go Wild,1,2003
125384,020,1,
125386,Icarus,2,2010
125431,Annabelle,135,2014
125443,Oliver Twist,2,1922
125452,Big Business,1,1988
125456,The One,4,2001
125494,61*,1,2001
125499,Hope,1,2007
125501,BASEketball,6,1998
125515,The Great Buck Howard,1,2008
125517,Holiday Inn,2,1942
125540,Mary Reilly,2,1996
125567,A Dog's Purpose,13,2017
125575,A Girl Like Her,1,2012
125581,Mr. Church,1,
125591,How to Be Single,12,2016
125624,The Graduate,7,1967
125656,K,1,2002
125663,Michael Clayton,5,2007
125679,Alone in the Dark,1,2005
125687,Muppet Treasure Island,5,1996
125698,Hardware,4,1990
125699,The Duel,2,2016
125720,The Natural,7,1984
125742,Prisoners,1,1981
125767,Badlands,1,1973
125813,American Zombie,2,2007
125855,Disobedience,2,2003
125872,The Impossible,11,2012
125893,Bridget Jones ,9,
125914,Courage Under Fire,3,1996
125931,Warrior,4,2011
125932,Darkness Falls,2,2003
125954,Star Trek: Of Gods and Men,1,
125958,Children Full of Life,1,2003
125997,Ponyo,23,
126001,Gangster Squad,1,2013
126044,Freaky Friday,18,2003
126046,Popstar ,1,
126048,Taking Lives,10,2004
126060,An Extremely Goofy Movie,1,2000
126083,Born to Be Wild,2,2011
126096,The Illusionist,6,2006
126174,The Last Starfighter,9,1984
126177,Gifted,25,2017
126211,Now and Then,5,1995
126231,Rana,1,2013
126237,The Lucky One,30,2012
126247,The Preacher's Wife,1,1996
126257,Boruto: Naruto the Movie,8,2015
126281,Mute,10,2018
126292,Raees,2,2016
126304,Creep,13,2014
126305,Big,66,1988
126306,Airplane II: The Sequel,27,1982
126323,Conquest of Space,1,1955
126337,Anywhere but Here,1,1999
126347,Glengarry Glen Ross ,3,
126368,Seabiscuit,10,2003
126371,American Me,2,1992
126375,The Pacifier,16,2005
126421,Jhoom Barabar Jhoom,1,2007
126426,The Gifted,1,2014
126450,Desk Set,1,1957
126469,What Women Want,8,2000
126487,October Sky,2,1999
126496,Once Upon a Time,1,2013
126520,Sex and Zen,2,1991
126554,Flash Gordon,5,1980
126564,Happy Madison Productions,1,
126619,Daddy Day Camp,4,2007
126626,Mom's Got a Date with a Vampire,1,
126656,The Fast and the Furious: Tokyo Drift,25,2006
126667,Death Ship,1,1980
126670,Punch,1,2011
126693,Extinction ,1,
126709,Boyz n the Hood,4,1991
126730,My Little Pony: Meet the Ponies,1,2008
126740,Immortal Beloved,5,1994
126766,The Sixth Race,6,1953
126786,The Guest,5,2014
126808,Wings of Life,1,2011
126809,3:10 to Yuma,11,2007
126817,Bombing the Nazis,1,1943
126827,"Hello, Dolly!",3,1969
126901,Final Girl,1,2015
126916,Red Eye,5,2005
126922,Showgirls,6,1995
126924,The Campaign,8,2012
126947,Zorro,1,1975
126949,Dark Sea,2,2013
126987,The Siege,1,1998
126998,The Mirror,1,2015
127011,Sgt. Bilko,6,1996
127019,The Fly,16,1986
127029,A Lot like Love,3,2005
127046,The Lost City of Z,1,2016
127059,Billy Lynn's Long Halftime Walk,4,2016
127068,White Girl,1,2016
127115,Hot Fuzz,147,2007
127123,Full Metal Village,1,2006
127188,After Earth,7,2013
127195,A Haunting in Salem,1,2011
127196,Ice Age,18,2002
127206,Match Point,4,2005
127231,Journey to the Center of the Earth,7,2008
127243,Expired,1,2007
127275,Knowing,3,2009
127291,Hard Target,1,1993
127324,Let's Be Cops,14,2014
127328,Hairspray,42,2007
127342,Monster Trucks,7,2017
127357,Colossal,2,2017
127365,Ride,1,2009
127378,21,2,2008
127434,Animal Crackers,1,2017
127508,Dead Before Dawn,2,2012
127513,Halloween: Resurrection,1,2002
127514,Jongens,1,2014
127525,The Untouchables,16,1987
127563,Babes in Toyland,1,1934
127582,The Jungle Book 2,1,2003
127588,"Food, Inc.",16,2008
127606,The Hustler,2,1961
127628,Strange Magic,4,2015
127671,The Bomb ,1,
127673,Paranormal Activity,65,2007
127674,The Seventh Sign,1,1988
127675,Towelhead,1,2007
127676,The Birds,43,1963
127677,The Chronicles of Riddick ,1,
127707,Teen Beach Movie,2,
127710,Out of the Furnace,5,2013
127728,Quigley Down Under,1,1990
127729,Annabelle's Affairs,1,1931
127759,Descent,1,2005
127795,In Bruges,3,2008
127845,The Lost World,4,1998
127875,Merlin and the War of the Dragons,1,2008
127901,The Passover Plot,1,1976
127908,To the Bone ,2,
127914,Extremely Loud and Incredibly Close,12,2011
127919,Home,22,2015
127949,Ip Man 3,2,
127982,Robots,4,2005
127987,Drop Dead Fred,2,1991
127996,Rock-a-Doodle,1,1991
128042,Girls Will Be Girls,1,2003
128044,Night of Terror,1,1933
128053,The Letter,1,2012
128059,Cannibal Holocaust,4,1980
128100,Immortally Yours,1,2009
128113,Imagine Me & You,2,2005
128161,The Kids Are All Right ,3,
128167,Legally Blonde,52,2001
128185,The Manchurian Candidate,2,1962
128187,White Bird in a Blizzard,2,2014
128188,Creed,23,2015
128286,Ju-On: The Grudge,1,2002
128315,Anneliese: The Exorcist Tapes,1,2011
128325,Playing with Good Children,1,1994
128361,The Core,7,2003
128385,Enigma,1,2009
128400,Phone Booth,5,2002
128434,101 Dalmatians,10,1996
128437,Jaws 3-D,4,1983
128454,Mallrats,4,1995
128487,Camelot,1,1967
128548,Who's Afraid of Virginia Woolf%3F,1,1966
128580,A Night in Casablanca,1,1946
128587,Swingers,3,1996
128598,Contracted,2,2013
128607,The Green Hornet,9,2011
128634,The Shallows,4,2016
128661,Black Mask,2,1996
128682,Because I Said So,3,2007
128686,Family Weekend,1,2013
128699,The Bourne Identity ,2,
128726,The Boondock Saints,23,1999
128757,The Dark Half,2,1993
128761,A Fistful of Dollars,14,1964
128782,The Little Mermaid,47,1989
128786,Angels & Demons,4,2009
128841,First Position,2,2011
128853,Moving Violations,2,1985
128862,Nutcracker,1,1982
128905,From Dusk till Dawn,23,1996
128919,Hairspray,9,1988
128925,The Nutty Professor,6,1963
128936,Magic Mike XXL,4,2015
128938,Happy Accidents,2,2000
128994,Letters to God,1,2010
129006,Suddenly,2,2013
129025,Inherent Vice,3,2014
129032,Orgasmo,1,1969
129036,Transformers,74,2007
129037,Apollo 13,31,1995
129079,Born in China,4,
129110,Lady Vengeance,1,2005
129114,Get Real,1,1998
129124,Dreamgirls,15,2006
129131,High Freakquency,1,1998
129134,Les Diaboliques,1,1955
129140,Star Trek IV: The Voyage Home,2,1986
129144,Anything Else,2,2003
129187,Tangled Ever After,1,
129215,Mask,5,1985
129237,Sleepaway Camp,2,1983
129239,Elf-Man,1,2012
129241,"Love, Wedding, Marriage",1,2011
129310,Waiting for Guffman,2,1997
129327,Kush,1,2007
129328,The Grace Card,2,2010
129362,Geostorm,28,2017
129390,Malèna,1,2000
129416,The Fault in Our Stars,49,2014
129433,Django,5,1966
129435,Foul Play,2,1977
129463,Death Watch,1,1980
129479,Labor Pains,1,
129492,Mystery Science Theater 3000: The Movie,2,1996
129498,Wall Street: Money Never Sleeps,3,2010
129530,Catwoman,3,2004
129531,The Office Party,1,1976
129587,Born Free,1,1966
129596,Scary Movie 4,3,2006
129614,Lipsett Diaries,1,2010
129676,Atonement,17,2007
129679,Leaving Las Vegas,4,1995
129717,Burnt Offerings,1,1976
129735,Shakes the Clown,1,1991
129751,Unforgiven,16,1992
129805,The Three Musketeers,2,1986
129826,The People Under the Stairs,3,1991
129832,Gone with the Wind,76,1939
129833,Dragon Ball Z: Battle of Gods,3,
129873,The Last Five Years,2,2014
129907,The Men Who Stare at Goats,1,2009
129933,88 Minutes,1,2007
129935,Something to Talk About,2,1995
129966,Primer,6,2004
129992,The Bourne Legacy,21,2012
129997,Scream 2,10,1997
130011,Man of the West,2,1958
130017,MacGruber,1,2010
130042,Maze Runner: The Scorch Trials,6,2015
130044,See No Evil,1,1971
130057,The Final Girls,1,2015
130080,Lara Croft Tomb Raider: The Cradle of Life,29,2003
130081,Snitch,2,2013
130136,Sword Master,2,2016
130150,Tinker Ticker,3,2013
130158,The Little Prince,2,2015
130184,Death at a Funeral,8,2010
130199,Good Neighbors,1,2010
130203,RV,13,2006
130234,Hostel,21,2005
130244,Scarface,1,1932
130260,Marvel One-Shots,1,
130278,Deliver Us from Eva,2,2003
130287,The King of Kong,3,2007
130347,Dark City,6,1998
130376,Transformers ,8,
130379,Richie Rich,1,1994
130420,Better Off Dead,6,1985
130435,Girlfriend's Day,2,2017
130447,Master of the Flying Guillotine,1,1976
130449,Anth,5,1994
130459,The Master of Disguise,1,2002
130469,Austin Powers: The Spy Who Shagged Me,2,1999
130471,Sir! No Sir!,1,2005
130523,Invincible,1,2006
130536,Hee Man: Master of None,1,1985
130556,Pollyanna,3,1960
130561,The War of the Worlds,3,1953
130573,Queen,6,2013
130588,Never Back Down 2: The Beatdown,1,2011
130589,Disturbing Behavior,3,1998
130591,Friday the 13th,85,1980
130625,Blue Planet,5,1990
130660,The Quiet Man,5,1952
130686,The Apple,2,1980
130771,"Definitely, Maybe",16,2008
130782,The NeverEnding Story ,1,
130811,Blue Is the Warmest Colour,8,2013
130868,Where the Wild Things Are,4,2009
130870,Mike and Dave Need Wedding Dates,35,2016
130891,The Day After Tomorrow,21,2004
130925,Submarine,2,2010
130985,Blackthorn ,5,
131009,Tezz,1,2012
131022,Rabbits,1,2002
131023,An Unfinished Life,1,2005
131032,Raising Helen,1,2004
131060,Open Your Eyes,2,1997
131077,"Here Comes the Bride, My Mom!",1,2010
131147,Saving Mr. Banks,2,2013
131154,Stitches,1,2011
131178,The Others,55,2001
131209,The Lords of Salem,3,2012
131226,My Life in Ruins,2,2009
131232,Flight,9,2009
131244,Sisters,40,2015
131272,Runaway Jury,3,2003
131281,Philadelphia Experiment II,1,1993
131291,40 Days and Nights,1,2012
131311,Train of Life,1,1998
131313,The Maze Runner,32,2014
131314,Dark Side of the Moon ,1,
131328,Arthur Christmas,1,2011
131382,Hellraiser,42,1987
131402,A Troll in Central Park,1,
131411,A Perfect Getaway,4,2009
131471,Scooby-Doo! Stage Fright,1,2013
131551,The Adventures of Robin Hood,2,1938
131577,A Tale of Two Sisters,5,2003
131630,Kong: Skull Island,29,2017
131730,"Me, Myself & Irene",16,2000
131736,Monkey Kingdom,1,2015
131811,Ask the Dust,1,2006
131816,The Best Years of Our Lives,2,1946
131830,This Means War,5,2012
131832,A Walk in the Clouds,6,1995
131856,Wind in the Willows,1,1988
131863,The Family,1,1987
131869,Despicable Me 3,60,2017
131878,Princess,6,2008
131908,Holiday,2,2006
131921,Jane Got a Gun,1,2016
131948,My Best Friend's Girl,1,2008
131976,Picnic at Hanging Rock,1,1975
132013,Chernobyl Diaries,2,2012
132025,Thomas & Friends: The Great Race,1,2016
132040,Ondine,1,2009
132051,Away We Go,1,2009
132103,Witness,2,1985
132107,The Island,4,2005
132110,Superman,2,1948
132115,Fearless,2,1978
132127,"Sarah, Plain and Tall ",1,
132148,MirrorMask,2,2004
132178,Einstein Girl,2,2005
132182,The Wonderful Wizard of Oz,1,1975
132189,Transformers: Dark of the Moon ,1,
132215,Kill the Irishman,1,
132232,Wannabe,1,2005
132254,The Bounty Hunter,7,2010
132255,The Materassi Sisters,1,
132291,The Game,20,1997
132319,A Taste of Honey,1,1961
132343,Halloween H20: 20 Years Later,1,1998
132385,Tales from the Hood,1,1995
132441,Red State,1,2006
132447,Princess Protection Program,2,
132457,Debbie Does Dallas,9,1978
132480,If Looks Could Kill,1,1991
132481,Batman ,28,
132482,Psycho,9,2013
132499,Racing Stripes,1,2005
132501,Licence to Kill,1,1989
132506,It Follows,77,2014
132536,Unstoppable,2,2010
132562,The Last House on the Left,8,1972
132610,Everybody's Fine,1,2009
132624,Poolhall Junkies,1,2002
132669,Just Married,3,
132674,The Change-Up,3,2011
132711,Star Trek II: The Wrath of Khan,4,1982
132725,Runaway Bride,33,1999
132728,When Harry Met Sally...,190,1989
132736,The Long Walk Home,2,1990
132752,It Happened at the World's Fair,2,1963
132761,Blitz,1,2011
132777,Sukiyaki Western Django,1,2007
132798,Wizards,2,1977
132799,Dog Days,2,2001
132803,Mulholland Drive,6,2001
132804,Valentine's Day,6,2010
132823,Porky's Revenge!,2,1985
132851,The Last Dragon,1,2004
132865,Jump Tomorrow,1,2001
132885,Gravity,70,2013
132893,The Ten Commandments,1,2007
132922,A Raisin in the Sun,1,2008
132946,New Town Killers,2,2008
132965,1984,1,1956
132973,Miss Congeniality,60,2000
132992,Los Bandoleros ,1,
133032,Walt Before Mickey,2,2015
133035,The Woman in Black,6,2012
133059,A Woman Scorned,2,1911
133061,The Last Exorcism Part II,1,2013
133065,Just Cause,1,1995
133092,The Heartbreak Kid,1,2007
133128,22 Jump Street,69,2014
133138,Evangelion: 2.0 You Can  Advance,1,
133183,Ernest & Celestine,3,2012
133232,The Hangover Part II,39,2011
133236,X-Men: Apocalypse,23,2016
133249,Up,191,2009
133251,The 'Burbs,14,1989
133269,"Dude, Where's My Car%3F",5,2000
133273,Little Giants,7,1994
133284,Commando,4,1988
133316,The Crazies,2,2010
133356,Josie and the Pussycats,1,2001
133377,Go,4,2007
133381,The Juror,9,1996
133394,Family,2,2006
133410,Daybreakers,2,2009
133415,Gone in 60 Seconds,1,1974
133418,Home Alone 3,7,1997
133420,Super 8,5,2011
133426,The Raven,1,2012
133444,The Original Kings of Comedy,7,2000
133449,Abbott and Costello Go to Mars,1,1953
133464,Kindergarten Cop 2,2,2016
133468,Cry Wolf,1,2005
133489,Dream House,1,2011
133560,The Adventures of Milo and Otis,15,1986
133576,Omar,2,2013
133608,The Lion King 1½,2,2004
133620,Be Cool,4,2005
133626,Stargate: The Ark of Truth,1,2008
133627,Flywheel,1,2003
133669,Behind the Mask: The Rise of Leslie Vernon,1,2006
133776,Justice League Dark ,2,
133777,Extracted,2,2012
133813,Anchorman: The Legend of Ron Burgundy,72,2004
133842,Son of Aladdin,3,2003
133863,From Justin to Kelly,1,2003
133888,The Visit,17,2015
133916,Hustle & Flow,3,2005
133937,Planet Earth,1,1974
133983,"Honey, I Shrunk the Kids ",1,
133997,Sweeney Todd: The Demon Barber of Fleet Street,1,
134016,Day of the Dead,5,2008
134023,Nightbreed,1,1990
134032,Sweet Home Alabama,95,2002
134064,Lars and the Real Girl,18,2007
134101,The Wizard of Oz,40,1939
134105,The Passion of the Christ,13,2004
134106,The Dark Knight,170,2008
134132,Horrorween,1,2010
134143,The Insomniac,1,2009
134157,Smokey and the Bandit,13,1977
134187,The Rainmaker,1,1997
134195,Dracula's Daughter,1,1936
134231,Open House,1,2010
134239,When a Stranger Calls,3,2006
134288,Drop Dead Darling,1,1966
134316,Naked,1,2013
134321,Safety Not Guaranteed,4,2012
134328,Cutthroat Island,2,1995
134346,Candyman: Farewell to the Flesh,1,1995
134347,Far from Home,2,1989
134355,Battleship,8,2012
134366,Neon Genesis Evangelion: Death & Rebirth,2,
134380,"To Sir, with Love",1,2006
134390,Suburbicon,1,
134406,Mistaken Orders,2,1925
134461,Paddington,29,2014
134489,Land of Mine,1,2015
134503,Dead Man,2,1995
134532,James Bond,9,1999
134538,Solaris,2,1972
134550,Footloose,10,2011
134611,Winnie the Pooh,4,2011
134617,Beverly Hills Cop II,3,1987
134628,The Space Between Us,20,2016
134633,Sherlock Holmes,10,2009
134643,American Pie,88,1999
134674,Mr. Bond,1,1992
134697,Wonder Women! The Untold Story of American Superheroines,2,2012
134714,Defendor,1,2009
134719,About Time,17,2013
134726,Edge of Tomorrow,42,2014
134760,The Book of Life,13,2014
134778,Step Up ,2,
134823,Taken ,21,
134837,Face-Off,4,1971
134843,Meet Joe Black,4,1998
134885,The Hunger Games,107,2012
134897,Justice League: Doom,1,
134943,Uncle Brian,1,2010
134950,Harry Brown,1,2009
134966,Return to Me,1,2000
134969,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,1,1991
134981,Billy Budd,2,1962
134982,THX 1138,3,1971
135025,Supergirl,2,1973
135042,Ice Castles,4,1978
135060,Couples Retreat,9,
135084,The Stepford Wives,3,2004
135090,While You Were Sleeping,49,1995
135093,The Beach,3,2000
135121,Debbie Does Dallas ... Again,2,
135142,Up Denali 3D,1,2003
135151,Three Men and a Baby,2,1987
135168,Remains,2,2011
135180,Alice in Wonderland,3,1976
135188,Amazon Women on the Moon,1,1987
135196,Ju-On: The Curse,2,2000
135201,Chasing Mavericks,1,2012
135211,Undisputed III: Redemption,2,
135250,Mulan,70,1998
135278,Native Son,1,1951
135279,Pitch Black,7,2000
135305,The Rescuers,5,
135307,The Uninvited,3,2009
135388,The Munsters' Scary Little Christmas,1,
135396,Beauty and the Beast: The Enchanted Christmas,1,1997
135444,Twitches ,1,
135472,"Laugh It Up, Fuzzball: The Family Guy Trilogy",1,
135485,Back to the Future,84,1985
135504,Sesame Street Presents Follow That Bird,1,1985
135508,The Babadook,129,2014
135538,The Deer Hunt,2,1972
135553,Ichi,1,2008
135571,The Hangover,278,2009
135580,Landline ,4,
135623,Blood In Blood Out,3,1993
135634,Frida,2,2002
135640,Executive Decision,1,1996
135643,Walking with Dinosaurs,2,2013
135652,Burnt,2,2015
135655,The Black Dahlia,5,2006
135665,I Am the Pretty Thing That Lives in the House,1,2016
135678,Jingle All the Way 2,1,2014
135743,Game,2,2003
135788,How to Lose Your Virginity,2,2013
135789,Trainwreck,59,2015
135790,Battlestar Galactica: The Plan,2,
135799,Raising Arizona,18,1987
135834,The Hunter,2,2011
135838,Immortal Combat,3,1994
135849,Honest Man: The Life of R. Budd Dwyer,2,2010
135858,Tequila Sunrise,1,1988
135895,Little Man,5,2006
135902,Mannequin,1,1987
135927,Freddy Frogface,1,2011
135943,Billy Liar,1,1963
135973,Army of Darkness,1,1992
136000,"Monsters, Inc.",61,2001
136010,Fun Mom Dinner,4,
136013,Waltz with Bashir,1,2008
136074,The Incredible Shrinking Woman,2,1981
136087,Hangover,16,2014
136122,Bourne ,3,
136160,Europe '51,1,1952
136185,Meet the Parents,1,1992
136190,Monster,1,1980
136195,Tap,3,1989
136234,King of the Hill,1,1993
136289,Fantastic Four,17,2015
136293,Trojan War,1,1997
136321,Freddy's Dead: The Final Nightmare,1,1991
136369,Gone Baby Gone,13,2007
136418,The Way We Were,8,1973
136433,Sinbad: Legend of the Seven Seas,2,2003
136439,Diablo,1,2015
136459,Raavan,1,
136463,Interview with the Vampire,12,1994
136484,Martín,1,1997
136552,The Jewel of the Nile,4,1985
136574,Apartment 1303,1,2007
136586,X-Men ,8,
136595,The Young Guns,1,1956
136614,Nightwalking,1,2008
136632,Spider-Man: Homecoming,119,2017
136636,Evil Dead,12,2013
136650,Renoir,1,2012
136690,The Adventures of Pluto Nash,1,2002
136731,All Is Lost,1,2013
136746,Tekken,1,2009
136789,The Scorpion King,3,2002
136808,To Kill a Mockingbird,10,1962
136810,Passenger 57,3,1992
136831,Crimson Tide,4,1995
136836,Gremlins 2: The New Batch,6,1990
136849,Confessions of a Dangerous Mind,4,2002
136861,City Slickers,3,1991
136877,300,72,2007
136892,Vacation,2,2005
136912,Adventures of Mowgli,1,
136913,The Nun's Story,1,1959
136974,2,2,1980
136983,Ghostbusters,170,1984
136988,No Way Out,2,1987
137023,Divergent,30,2014
137067,A Night to Remember,3,1958
137129,The Pelican Brief,4,1993
137143,Appleseed Ex Machina,1,
