movie,genres
X-Men: First Class (2011),"['Action', 'Science Fiction', 'Adventure']"
Airplane II: The Sequel (1982),['Comedy']
Scary Movie 2 (2001),['Comedy']
Strangers  (2007),"['Thriller', 'Drama', 'Romance']"
Texas Chainsaw 3D (2013),"['Horror', 'Thriller']"
Fearless  (1978),"['Family', 'Animation', 'Comedy']"
Old Boys: The Way of the Dragon,"['Action', 'Comedy']"
Hannibal  (1959),"['History', 'Adventure', 'Drama']"
Castle in the Sky (1986),"['Adventure', 'Fantasy', 'Animation', 'Action', 'Family', 'Romance']"
My Neighbor Totoro,"['Fantasy', 'Animation', 'Family']"
Ponyo,"['Animation', 'Fantasy', 'Family']"
A Silent Voice  (2016),[]
Valentine's Day  (2007),"['Comedy', 'Romance']"
Grown-Ups,[]
Howl's Moving Castle ,"['Fantasy', 'Animation', 'Adventure']"
Unstoppable  (2010),"['Action', 'Thriller']"
Scooby-Doo  (2002),"['Mystery', 'Adventure', 'Comedy']"
In Cold Blood  (1996),"['Crime', 'Drama']"
Look Who's Talking (1989),"['Comedy', 'Romance']"
Superman  (1948),"['Action', 'Crime', 'Science Fiction']"
The Terminators ,"['Action', 'Horror', 'Science Fiction']"
Carrie  (1952),"['Drama', 'Romance']"
Evan Almighty (2007),"['Fantasy', 'Comedy', 'Family']"
BASEketball (1998),['Comedy']
Orgazmo (1997),['Comedy']
The Comedy (2012),"['Comedy', 'Drama']"
Purge  (2012),"['Drama', 'History']"
My Sister's Keeper  (2009),['Drama']
Thank You for Your Service  (2016),['Documentary']
Four Brothers  (2005),"['Action', 'Crime']"
Heist  (2015),"['Action', 'Crime', 'Thriller']"
Jack and Jill  (2011),['Comedy']
The Internship (2013),['Comedy']
My Little Pony: The Movie (1986),"['Animation', 'Family']"
Into the Woods  (2014),"['Fantasy', 'Comedy']"
Creep  (2014),['Horror']
The Reaping (2007),['Horror']
Twister  (1989),"['Drama', 'Comedy']"
The Day After Tomorrow (2004),"['Action', 'Adventure', 'Science Fiction', 'Thriller']"
Dark Tide (2012),"['Thriller', 'Adventure', 'Drama']"
Death on the Nile  (1978),['Mystery']
Your Name (2016),"['Drama', 'Fantasy', 'Romance']"
Grave of the Fireflies (1988),"['Animation', 'Drama', 'War']"
Fantasia (1940),"['Animation', 'Family', 'Fantasy']"
Pocahontas  (1995),"['Adventure', 'Animation', 'Family', 'Romance']"
Pocahontas II: Journey to a New World (1998),"['Family', 'Adventure', 'Animation', 'Romance']"
The Transporter Refueled (2015),"['Action', 'Thriller', 'Crime']"
Transporter 2 (2005),"['Action', 'Thriller', 'Crime']"
Taken 3 (2014),"['Thriller', 'Action']"
Fool's Gold  (1919),"['Adventure', 'Romance', 'Comedy']"
Bounty Hunters ,"['Action', 'Adventure', 'Comedy', 'Drama']"
Transformers ,"['Adventure', 'Science Fiction', 'Action']"
The Little Rascals Save the Day,['Comedy']
Break-Up (2014),[]
Beauty and the Beast: The Enchanted Christmas (1997),"['Animation', 'Family', 'Fantasy']"
Evil Dead  (2013),['Horror']
Independence Day  (1996),"['Action', 'Adventure', 'Science Fiction']"
Life of Pi ,"['Adventure', 'Drama']"
"Me, Myself & Irene (2000)",['Comedy']
A Raisin in the Sun  (2008),['Drama']
30 Days of Night  (2007),"['Horror', 'Thriller']"
Hancock  (2008),"['Fantasy', 'Action']"
The Road  (2009),"['Adventure', 'Drama']"
Phase IV (1974),"['Horror', 'Science Fiction']"
Starcrash (1979),"['Fantasy', 'Science Fiction']"
Message from Space (1978),"['Action', 'Adventure', 'Science Fiction']"
The Humanoid (1979),"['Fantasy', 'Science Fiction']"
Elysium  (2013),"['Science Fiction', 'Action', 'Drama', 'Thriller']"
Pride and Prejudice ,"['Drama', 'Romance']"
The Patriot  (2000),"['Drama', 'History', 'War', 'Action']"
White Oleander ,['Drama']
The Giver  (2014),"['Drama', 'Science Fiction']"
Apartment 143 (2012),"['Horror', 'Thriller']"
The Intouchables (2011),"['Drama', 'Comedy']"
The Diving Bell and the Butterfly  (2007),"['Drama', 'History']"
Stranger than Fiction  (2006),"['Comedy', 'Drama', 'Fantasy', 'Romance']"
Rush Hour 2 (2001),"['Action', 'Comedy', 'Crime']"
Police Story  (1996),"['Action', 'Crime', 'Thriller']"
Daddy Day Care (2003),"['Comedy', 'Family']"
Ocean's Thirteen (2007),"['Crime', 'Thriller']"
The Ref (1994),"['Comedy', 'Crime', 'Drama']"
Fighting  (2014),"['Action', 'Crime', 'Romance']"
A Cure for Wellness (2017),"['Horror', 'Mystery', 'Science Fiction']"
Daddy Day Camp (2007),"['Family', 'Comedy']"
The Breadwinner  (2017),"['Animation', 'War', 'Drama', 'Family']"
Lifted  (2011),"['Family', 'Animation', 'Science Fiction', 'Comedy']"
A Good Day to Die Hard (2013),"['Action', 'Thriller']"
Scouts Guide to the Zombie Apocalypse (2015),"['Comedy', 'Horror']"
Dirty Dancing: Havana Nights,"['Romance', 'Drama']"
Love at First Child (2015),"['Romance', 'Comedy']"
Shrek (2001),"['Animation', 'Comedy', 'Fantasy', 'Adventure', 'Family']"
Lethal Weapon 2 (1989),"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']"
Crank  (2006),"['Action', 'Thriller', 'Crime']"
Superman  (1978),"['Science Fiction', 'Action', 'Adventure']"
Captain America: The First Avenger,"['Action', 'Adventure', 'Science Fiction']"
Kick-Ass 2  (2013),"['Action', 'Adventure', 'Crime']"
Willy Wonka & the Chocolate Factory (1971),"['Family', 'Fantasy', 'Comedy']"
Maleficent  (2014),"['Fantasy', 'Adventure', 'Action', 'Family', 'Romance']"
Along Came Polly,"['Comedy', 'Romance']"
The Pacifier (2005),"['Comedy', 'Family', 'Action']"
Bridget Jones: The Edge of Reason  (2004),"['Comedy', 'Romance']"
Charlie St. Cloud  (2010),"['Drama', 'Romance']"
The Ridiculous 6 (2015),"['Western', 'Comedy']"
The Boy in the Striped Pyjamas  (2008),"['Drama', 'War', 'History']"
Bee Movie (2007),"['Family', 'Animation', 'Adventure', 'Comedy']"
Stir Crazy ,['Comedy']
The Legend of Frosty the Snowman (2005),"['Animation', 'Family', 'Comedy']"
Rudolph and Frosty's Christmas in July,"['Animation', 'Fantasy', 'Family', 'TV Movie']"
Mickey's Once Upon a Christmas,"['Animation', 'Family', 'Comedy']"
Mickey's Twice Upon a Christmas,"['Animation', 'Family']"
Lilo & Stitch,"['Animation', 'Family']"
Beethoven's 2nd  (1993),"['Family', 'Comedy']"
Stardust  (2007),"['Adventure', 'Fantasy', 'Romance', 'Family']"
Troll  (1986),"['Fantasy', 'Horror']"
The Quiet Man (1952),"['Romance', 'Comedy', 'Drama']"
The Searchers  (1956),['Western']
Little Monsters (1989),"['Adventure', 'Fantasy', 'Comedy', 'Family']"
The Texas Chainsaw Massacre: The Beginning (2006),['Horror']
The Jerk (1979),['Comedy']
The Longest Yard  (2005),"['Drama', 'Comedy', 'Crime']"
The Longest Yard  (1974),"['Comedy', 'Drama']"
Hellraiser: Inferno (2000),"['Horror', 'Mystery', 'Fantasy']"
The Shop Around the Corner (1940),"['Comedy', 'Drama', 'Romance']"
The Wizard of Oz  (1950),"['Adventure', 'Fantasy', 'Family']"
Police Academy  (1984),"['Comedy', 'Crime']"
Fatal Beauty (1987),"['Action', 'Comedy']"
The Frisco Kid (1979),"['Adventure', 'Comedy', 'Western']"
Invictus  (2009),"['Drama', 'History']"
A.I. Artificial Intelligence (2001),"['Drama', 'Science Fiction', 'Adventure']"
Beetlejuice (1988),"['Fantasy', 'Comedy']"
Mr. Mom (1983),"['Comedy', 'Drama']"
Smiley Face  (2007),['Comedy']
The Purge (2013),"['Science Fiction', 'Horror', 'Thriller']"
The Purge: Election Year (2016),"['Action', 'Horror', 'Thriller']"
Let the Right One In  (2008),"['Horror', 'Drama']"
What We Do in the Shadows (2014),"['Comedy', 'Horror']"
The Wolverine  (2013),"['Action', 'Science Fiction', 'Adventure']"
A Madea Christmas  (2013),"['Comedy', 'Drama']"
Get Smart  (2008),"['Action', 'Comedy', 'Thriller']"
Vegas Vacation (1997),['Comedy']
Akeelah and the Bee (2006),['Drama']
Airport  (1979),"['Action', 'Drama', 'Thriller']"
Cry-Baby (1990),"['Comedy', 'Romance']"
The Fantastic Four ,"['Science Fiction', 'Adventure']"
Captain America  (1990),"['Action', 'Adventure', 'Science Fiction', 'War']"
Captain America ,"['Action', 'Adventure', 'Science Fiction', 'War']"
The 'Burbs (1989),"['Comedy', 'Horror', 'Thriller']"
The Money Pit (1986),"['Comedy', 'Romance']"
The Kentucky Fried Movie (1977),['Comedy']
Naked Gun 33⅓: The Final Insult (1994),"['Comedy', 'Crime']"
True Grit  (2010),"['Drama', 'Adventure', 'Western']"
True Grit  (1969),['Western']
He's Just Not That Into You ,"['Comedy', 'Romance', 'Drama']"
Dragnet  (1987),"['Action', 'Comedy', 'Crime']"
Howard the Duck  (1986),"['Comedy', 'Fantasy', 'Science Fiction']"
Bad Boys II (2003),"['Action', 'Crime', 'Comedy']"
The First Power (1990),"['Crime', 'Thriller', 'Horror']"
La Bamba  (1987),"['Drama', 'Music']"
Little Shop of Horrors  (1986),"['Horror', 'Comedy']"
Daredevil  (2003),"['Fantasy', 'Action']"
National Security  (2012),"['Drama', 'History']"
Burglar  (1987),"['Crime', 'Comedy']"
Once Upon a Time in the West (1968),"['Drama', 'Western']"
Logan's Run  (1976),"['Action', 'Science Fiction']"
Frankenweenie  (2012),"['Animation', 'Comedy', 'Family']"
Ghost Ship  (2002),"['Horror', 'Mystery', 'Thriller']"
Cabin Fever  (2000),['Drama']
Tales from the Hood (1995),"['Horror', 'Crime', 'Thriller']"
Flubber  (1997),"['Comedy', 'Family', 'Science Fiction']"
Metropolis  (1927),"['Drama', 'Science Fiction']"
Darkness Falls  (1999),"['Drama', 'Thriller', 'Romance']"
The Rocketeer  (1991),"['Action', 'Adventure', 'Science Fiction', 'Family']"
Overboard  (1987),"['Comedy', 'Romance']"
Demolition Man  (1993),"['Crime', 'Action', 'Science Fiction']"
Judge Dredd  (1995),['Science Fiction']
Leap Year  (2010),"['Romance', 'Comedy']"
Lionheart  (1987),"['Adventure', 'Drama']"
Faust  (1994),"['Fantasy', 'Drama']"
Spawn  (1997),"['Action', 'Adventure', 'Fantasy', 'Horror', 'Science Fiction', 'Thriller']"
It (1990),['Horror']
Tales from the Darkside: The Movie (1990),"['Thriller', 'Comedy', 'Fantasy', 'Horror']"
The Amityville Haunting (2011),['Horror']
Project X  (2012),['Comedy']
Star Trek ,"['Science Fiction', 'Action', 'Adventure']"
Cowboy Bebop: The Movie (2001),"['Action', 'Animation', 'Science Fiction']"
The Beastmaster (1982),"['Fantasy', 'Adventure', 'Action']"
Shrooms  (2007),"['Horror', 'Mystery']"
The Haunted World of El Superbeasto (2009),"['Animation', 'Horror', 'Action', 'Comedy']"
Evil Bong (2006),"['Comedy', 'Horror']"
Following (1998),"['Drama', 'Thriller']"
Murder on the Campus (1933),['Mystery']
Puppet Master  (1989),"['Horror', 'Fantasy', 'Science Fiction']"
Event Horizon  (1997),"['Horror', 'Science Fiction', 'Mystery']"
The Abyss  (1988),['Drama']
The Garbage Pail Kids Movie (1987),"['Adventure', 'Science Fiction', 'Comedy', 'Family']"
Life  (2007),['Documentary']
Lara Croft: Tomb Raider (2001),"['Adventure', 'Fantasy', 'Action', 'Thriller']"
Silent Hill  (2006),"['Horror', 'Mystery']"
Doom  (2005),"['Action', 'Horror', 'Science Fiction']"
Hitman  (1997),"['Action', 'Thriller', 'Drama']"
Wing Commander  (1999),"['Science Fiction', 'Action', 'Adventure']"
Alone in the Dark  (2005),"['Action', 'Fantasy', 'Horror']"
Movie 43 (2013),['Comedy']
A Night at the Roxbury (1998),"['Comedy', 'Romance', 'Music']"
Mission: Impossible ,"['Adventure', 'Action', 'Thriller']"
The Prophecy (1995),"['Horror', 'Fantasy', 'Thriller']"
Pan  (1922),"['Romance', 'Drama']"
They  (2002),"['Horror', 'Thriller']"
The Haunting  (1963),['Horror']
Face-Off  (1971),"['Drama', 'Romance']"
Constantine  (2005),"['Fantasy', 'Action', 'Horror']"
Requiem for a Dream (2000),"['Crime', 'Drama']"
Awakenings (1990),['Drama']
Dark Side of the Moon ,['Documentary']
Man of Steel  (2013),"['Action', 'Adventure', 'Science Fiction']"
Saw V (2008),"['Horror', 'Thriller', 'Crime']"
Bad Company  (2002),"['Action', 'Adventure', 'Comedy', 'Thriller']"
"Splash, Too (1988)","['Romance', 'Comedy', 'Family', 'TV Movie']"
Perfect Sense (2011),"['Drama', 'Science Fiction', 'Romance']"
The Time Traveler's Wife  (2009),"['Drama', 'Romance', 'Fantasy']"
Hereafter  (2010),"['Drama', 'Fantasy']"
101 Dalmatians  (1996),"['Family', 'Comedy']"
Toy Story 4 (2018),"['Family', 'Adventure', 'Animation', 'Comedy', 'Fantasy']"
"The Lion, the Witch and the Wardrobe ","['Animation', 'Family', 'TV Movie', 'Fantasy', 'Adventure']"
The Shape of Water  (2017),"['Drama', 'Fantasy', 'Romance']"
Thor ,"['Adventure', 'Fantasy', 'Action']"
Scary Movie 5 (2013),['Comedy']
Space Jam (1996),"['Family', 'Animation', 'Comedy', 'Science Fiction', 'Adventure', 'Fantasy']"
Rudy  (1993),"['Drama', 'History']"
The Chronicles of Riddick: Dark Fury,"['Animation', 'Action', 'Science Fiction', 'Thriller']"
Boo 2! A Madea Halloween (2017),"['Comedy', 'Horror']"
Sharp Shooter  (2015),"['Action', 'Comedy']"
White House Down (2013),"['Action', 'Drama', 'Thriller']"
Everly  (2014),"['Thriller', 'Action']"
Mary Poppins  (1964),"['Comedy', 'Family', 'Fantasy']"
Goodbye Christopher Robin,"['Family', 'History', 'Drama']"
Winnie the Pooh  (2011),"['Animation', 'Family', 'Comedy', 'Adventure']"
Horsemen  (2009),"['Crime', 'Drama', 'Horror', 'Mystery', 'Thriller']"
Tangled Ever After,"['Animation', 'Comedy', 'Action', 'Family']"
The Wedding Planner (2001),"['Comedy', 'Romance']"
Evolution  (2015),"['Comedy', 'Science Fiction', 'Action']"
Alien Nation  (1988),"['Science Fiction', 'Crime', 'Thriller']"
Green Room  (2015),"['Horror', 'Crime', 'Thriller']"
13 Ghosts (1960),['Horror']
Little Women  (1994),"['Drama', 'Romance']"
Edge of Tomorrow (2014),"['Action', 'Science Fiction']"
Paddington  (2014),"['Comedy', 'Adventure', 'Family']"
Jack  (1996),"['Comedy', 'Family', 'Drama']"
Bambi  (2013),['Documentary']
Happy Feet (2006),"['Animation', 'Comedy', 'Family']"
Phenomenon  (1996),"['Drama', 'Romance', 'Science Fiction', 'Fantasy']"
Signs  (2002),"['Drama', 'Thriller', 'Science Fiction', 'Mystery']"
Contact  (1997),"['Drama', 'Science Fiction', 'Mystery']"
Gattaca (1997),"['Thriller', 'Science Fiction', 'Mystery', 'Romance']"
Saw 3D (2010),"['Horror', 'Crime']"
Shanghai Noon (2000),"['Adventure', 'Action', 'Comedy', 'Western']"
Shanghai Knights (2003),"['Action', 'Adventure', 'Comedy', 'Western']"
Night at the Museum: Battle of the Smithsonian (2009),"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Family']"
Super Troopers 2 (2018),"['Comedy', 'Crime', 'Mystery']"
Hotel Transylvania (2012),"['Animation', 'Comedy', 'Family', 'Fantasy']"
Dead Man's Shoes  (2004),"['Drama', 'Thriller', 'Crime']"
Next  (2007),"['Action', 'Science Fiction', 'Thriller']"
The Jungle Book  (1994),"['Family', 'Adventure', 'Drama']"
Batman and Robin  (1949),"['Action', 'Science Fiction', 'Thriller', 'Adventure', 'Crime']"
Batman Beyond: Return of the Joker,"['Animation', 'Family', 'Action', 'Science Fiction']"
"Three Billboards Outside Ebbing, Missouri (2017)","['Crime', 'Drama']"
Jackie  (2016),['Drama']
Trick 'r Treat (2007),"['Horror', 'Comedy']"
The Bourne Ultimatum  (2007),"['Action', 'Drama', 'Mystery', 'Thriller']"
Watership Down  (1978),"['Adventure', 'Animation', 'Drama']"
Dr. Strange ,"['TV Movie', 'Action', 'Adventure', 'Fantasy', 'Science Fiction']"
2012  (2009),"['Action', 'Adventure', 'Science Fiction']"
Contagion  (2011),"['Drama', 'Thriller', 'Science Fiction']"
The Core (2003),"['Action', 'Thriller', 'Adventure', 'Science Fiction']"
Hostel  (2005),['Horror']
DodgeBall: A True Underdog Story (2004),['Comedy']
When in Rome  (2010),"['Comedy', 'Fantasy', 'Romance']"
Made of Honor (2008),"['Comedy', 'Romance']"
The Assassination of Jesse James by the Coward Robert Ford (2007),"['Action', 'Drama', 'Western']"
Killing Them Softly (2012),"['Crime', 'Thriller']"
Dallas Buyers Club (2013),"['Drama', 'History']"
Resident Evil  (2002),"['Horror', 'Action', 'Science Fiction']"
Wonder Wheel (2017),"['Drama', 'Romance']"
The Diary of Anne Frank  (1959),"['Drama', 'History']"
The Diary of Anne Frank  (1980),"['Drama', 'TV Movie']"
"Food, Inc. (2008)",['Documentary']
Blackfish  (2013),['Documentary']
Tootsie,"['Comedy', 'Romance']"
The Purge: Anarchy (2014),"['Horror', 'Thriller']"
Batman Forever (1995),"['Action', 'Crime', 'Fantasy']"
Fifty Shades Freed  (2018),"['Drama', 'Romance']"
A Goofy Movie (1995),"['Romance', 'Animation', 'Family', 'Comedy', 'Adventure']"
Captain Underpants: The First Epic Movie,"['Action', 'Animation', 'Comedy', 'Family']"
Fahrenheit 9/11 (2004),['Documentary']
Coraline  (2009),"['Animation', 'Family', 'Fantasy']"
Barbie of Swan Lake,"['Animation', 'Family']"
The Swan Princess (1994),"['Family', 'Animation', 'Fantasy', 'Adventure', 'Comedy']"
Pacific Rim  (2013),"['Action', 'Science Fiction', 'Adventure']"
"I, Tonya (2017)","['Drama', 'Comedy']"
This Is Spinal Tap (1984),"['Music', 'Comedy']"
A Mighty Wind (2003),"['Comedy', 'Music']"
Never Back Down (2008),"['Drama', 'Action']"
Black Mask  (1996),['Action']
Black Mask 2: City of Masks (2002),"['Action', 'Adventure', 'Drama', 'Science Fiction']"
The Running Man  (1987),"['Action', 'Science Fiction', 'Thriller', 'Crime']"
Creed  (2015),"['Action', 'Drama']"
High School Musical ,"['Comedy', 'Drama', 'Family', 'Music', 'Romance', 'TV Movie']"
The Hunchback of Notre Dame  (1996),"['Drama', 'Animation', 'Family']"
Snow White and the Seven Dwarfs  (1937),"['Fantasy', 'Animation', 'Family']"
Anne of Green Gables  (1985),"['Family', 'Drama']"
Jane Eyre  (2011),"['Drama', 'Romance']"
Romeo and Juliet  (2007),"['Drama', 'Romance']"
Monster Trucks  (2017),"['Action', 'Comedy', 'Science Fiction']"
Memoirs of a Geisha  (2005),"['Drama', 'Romance', 'History']"
The Bishop's Wife (1947),"['Comedy', 'Drama', 'Fantasy', 'Romance']"
To Catch a Thief (1955),"['Mystery', 'Romance', 'Thriller']"
Despicable Me 3 (2017),"['Action', 'Animation', 'Comedy', 'Family', 'Adventure']"
Romy and Michele's High School Reunion,"['Comedy', 'Romance']"
Ferdinand (2017),"['Animation', 'Family', 'Adventure', 'Comedy']"
Unbroken  (2014),"['Drama', 'War']"
Green Card  (1990),"['Comedy', 'Romance', 'Drama']"
Frozen (2013),"['Animation', 'Family', 'Adventure', 'Fantasy']"
Sgt. Bilko (1996),['Comedy']
Furry Vengeance (2010),"['Family', 'Comedy']"
Mirrors  (2008),"['Horror', 'Mystery']"
Dear John  (2010),"['Drama', 'Romance', 'War']"
Message in a Bottle  (1999),"['Romance', 'Drama']"
The Candidate  (2008),['Thriller']
Proud Mary (2018),"['Thriller', 'Action', 'Crime']"
Deadpool 2  (2018),"['Action', 'Comedy', 'Adventure']"
Horrible Bosses 2 (2014),['Comedy']
Identity Thief (2013),"['Comedy', 'Crime']"
Bad Words  (2013),['Comedy']
Jaws 3-D (1983),"['Thriller', 'Horror']"
Jaws: The Revenge (1987),"['Adventure', 'Thriller', 'Horror']"
Men of Honor (2000),['Drama']
The Thin Red Line  (1998),"['Drama', 'History', 'War']"
Godzilla  (2014),"['Action', 'Drama', 'Science Fiction']"
A Monster Calls  (2016),"['Drama', 'Fantasy']"
Godzilla vs. Hedorah (1971),"['Action', 'Science Fiction', 'Horror', 'Family']"
Godzilla vs. Megalon (1973),"['Action', 'Adventure', 'Family', 'Science Fiction', 'Fantasy']"
Godzilla ,"['Action', 'Drama', 'Science Fiction']"
Adventures in Babysitting (1987),['Comedy']
Deception  (2008),"['Thriller', 'Mystery']"
Gothika (2003),"['Horror', 'Thriller', 'Mystery']"
The Ninth Configuration (1980),"['Drama', 'Thriller', 'Comedy', 'Mystery', 'Horror']"
Balto  (1995),"['Family', 'Animation', 'Adventure']"
Dunston Checks In (1996),"['Family', 'Comedy', 'Adventure']"
Babe  (1995),"['Fantasy', 'Drama', 'Comedy', 'Family']"
Into the Wild  (2007),"['Adventure', 'Drama']"
Saving Mr. Banks (2013),"['Comedy', 'Drama', 'History']"
Wild  (2016),['Drama']
Empire  (1964),"['Crime', 'Action', 'Drama']"
Rubber  (2010),"['Comedy', 'Drama', 'Fantasy', 'Horror', 'Mystery']"
The Last Airbender (2010),"['Action', 'Adventure', 'Fantasy']"
Manos: The Hands of Fate (1966),['Horror']
Pan  (1995),['Drama']
Absolutely Anything (2015),"['Comedy', 'Science Fiction']"
Old Yeller  (1957),"['Adventure', 'Drama', 'Family', 'Western']"
Agent Cody Banks (2003),"['Action', 'Adventure', 'Comedy', 'Family']"
Jaws ,"['Horror', 'Thriller', 'Adventure']"
Mr. & Mrs. Smith  (2005),"['Action', 'Comedy', 'Drama', 'Thriller']"
Love and Friendship  (2016),"['Drama', 'Romance', 'Western']"
The Man Who Knew Too Little (1997),"['Comedy', 'Thriller', 'Crime', 'Action']"
Flashdance (1983),"['Drama', 'Romance']"
Footloose  (2011),"['Drama', 'Music', 'Romance']"
Amistad  (1997),"['Drama', 'History', 'Mystery']"
A Few Good Men (1992),['Drama']
